"";"Annee";"Num_operation";"date_peche";"Code_station";"Lb_station";"Coord_X";"Coord_Y";"Cd_Rdd";"Lb_Rdd";"Methode_prospection";"Mode_prospection";"Nombre_passage";"Surface_prospectee"
"3077";2017;42450;2017-08-31;"04335006";"CAMFROUT A HANVEC";-4,21252343699068;48,3469799094081;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3078";2016;42451;2016-09-01;"04335006";"CAMFROUT A HANVEC";-4,21252343699068;48,3469799094081;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3079";2015;42452;2015-10-08;"04335006";"CAMFROUT A HANVEC";-4,21252343699068;48,3469799094081;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3080";2014;42453;2014-10-02;"04335006";"CAMFROUT A HANVEC";-4,21252343699068;48,3469799094081;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3081";2013;42454;2013-08-26;"04335006";"CAMFROUT A HANVEC";-4,21252343699068;48,3469799094081;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3082";2012;42455;2012-08-27;"04335006";"CAMFROUT A HANVEC";-4,21252343699068;48,3469799094081;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3083";2018;85365;2018-08-30 09:45:00;"04335006";"CAMFROUT A HANVEC";-4,21252343699068;48,3469799094081;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3084";2019;85372;2019-09-06 09:45:00;"04335006";"CAMFROUT A HANVEC";-4,21252343699068;48,3469799094081;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3085";2020;85379;2020-09-01 09:45:00;"04335006";"CAMFROUT A HANVEC";-4,21252343699068;48,3469799094081;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3086";2017;41971;2017-08-31;"04335007";"CAMFROUT A HANVEC";-4,16942164465273;48,3471553658291;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3087";2016;41972;2016-09-01;"04335007";"CAMFROUT A HANVEC";-4,16942164465273;48,3471553658291;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3088";2015;41973;2015-10-08;"04335007";"CAMFROUT A HANVEC";-4,16942164465273;48,3471553658291;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3089";2014;41974;2014-10-02;"04335007";"CAMFROUT A HANVEC";-4,16942164465273;48,3471553658291;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3090";2013;41975;2013-08-26;"04335007";"CAMFROUT A HANVEC";-4,16942164465273;48,3471553658291;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3091";2012;41976;2012-08-27;"04335007";"CAMFROUT A HANVEC";-4,16942164465273;48,3471553658291;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3092";2018;85366;2018-08-30 09:45:00;"04335007";"CAMFROUT A HANVEC";-4,16942164465273;48,3471553658291;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3093";2019;85373;2019-09-06;"04335007";"CAMFROUT A HANVEC";-4,16942164465273;48,3471553658291;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3094";2020;85380;2020-09-01 09:45:00;"04335007";"CAMFROUT A HANVEC";-4,16942164465273;48,3471553658291;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3095";2016;42729;2016-09-01;"04335008";"CAMFROUT A IRVILLAC";-4,16929854451615;48,3487347827663;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3096";2015;42730;2015-10-08;"04335008";"CAMFROUT A IRVILLAC";-4,16929854451615;48,3487347827663;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3097";2014;42731;2014-10-02;"04335008";"CAMFROUT A IRVILLAC";-4,16929854451615;48,3487347827663;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3098";2013;42732;2013-08-26;"04335008";"CAMFROUT A IRVILLAC";-4,16929854451615;48,3487347827663;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3099";2012;42733;2012-08-27;"04335008";"CAMFROUT A IRVILLAC";-4,16929854451615;48,3487347827663;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3100";2018;85367;2018-08-30 09:45:00;"04335008";"CAMFROUT A IRVILLAC";-4,16929854451615;48,3487347827663;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3101";2019;85374;2019-09-06 09:45:00;"04335008";"CAMFROUT A IRVILLAC";-4,16929854451615;48,3487347827663;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3102";2020;85381;2020-09-01 09:45:00;"04335008";"CAMFROUT A IRVILLAC";-4,16929854451615;48,3487347827663;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3103";2017;41619;2017-09-25;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3104";2016;41620;2016-09-26;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3105";2015;41621;2015-09-21;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3106";2014;41622;2014-09-22;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3107";2013;41623;2013-09-23;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3108";2011;41625;2011-09-12;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3109";2010;41626;2010-09-28;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3110";2009;41627;2009-09-21;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3111";2008;41628;2008-09-23;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3112";2007;41629;2007-10-02;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3113";2006;41630;2006-09-28;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3114";2005;41631;2005-09-21;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3115";2004;41632;2004-09-22;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3116";2003;41633;2003-09-16;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3117";2002;41634;2002-08-28;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3118";2001;41635;2001-09-13;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3119";2000;41636;2000-09-06;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3120";1999;41637;1999-09-14;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3121";1998;41638;1998-09-17;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3122";2018;85183;2018-10-03 09:45:00;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3123";2019;85198;2019-09-30 09:45:00;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3124";2020;85213;2020-09-01 09:45:00;"04336007";"AULNE A POULLAOUEN";-3,67643341354798;48,3777118054844;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3125";2017;42624;2017-09-25;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3126";2016;42625;2016-09-26;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3127";2015;42626;2015-09-21;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3128";2014;42627;2014-09-22;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3129";2013;42628;2013-09-23;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3130";2011;42630;2011-09-12;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3131";2010;42631;2010-09-28;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3132";2009;42632;2009-09-21;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3133";2008;42633;2008-09-23;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3134";2007;42634;2007-10-02;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3135";2006;42635;2006-09-28;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3136";2005;42636;2005-09-21;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3137";2004;42637;2004-09-22;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3138";2003;42638;2003-09-16;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3139";2002;42639;2002-08-28;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3140";2001;42640;2001-09-13;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3141";2000;42641;2000-09-06;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3142";1999;42642;1999-09-14;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3143";2018;85184;2018-10-03 09:45:00;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3144";2019;85199;2019-09-30 09:45:00;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3145";2020;85214;2020-09-01 09:45:00;"04336008";"AULNE A SCRIGNAC";-3,66709027308508;48,3899285737888;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3146";2017;42894;2017-09-26;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3147";2016;42895;2016-09-29;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3148";2015;42896;2015-09-22;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3149";2014;42897;2014-09-24;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3150";2013;42898;2013-09-24;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3151";2012;42899;2012-10-01;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3152";2011;42900;2011-09-19;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3153";2010;42901;2010-09-29;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3154";2008;42903;2008-09-24;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3155";2007;42904;2007-10-03;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3156";2006;42905;2006-09-28;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3157";2005;42906;2005-09-29;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3158";2004;42907;2004-09-30;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3159";2003;42908;2003-09-16;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3160";2002;42909;2002-08-28;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3161";2001;42910;2001-09-12;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3162";2000;42911;2000-09-06;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3163";1999;42912;1999-09-15;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3164";1998;42913;1998-09-17;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3165";2018;85188;2018-10-02 09:45:00;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3166";2019;85203;2019-10-01 09:45:00;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3167";2020;85218;2020-09-01 09:45:00;"04336013";"ELLEZ A LANDELEAU";-3,70472875950613;48,2811826353944;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3168";2011;41592;2011-09-12;"04336016";"RIVIERE D'ARGENT A LOCMARIA-BERRIEN";-3,7068789600988;48,3634746464309;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3169";2006;41597;2006-09-28;"04336016";"RIVIERE D'ARGENT A LOCMARIA-BERRIEN";-3,7068789600988;48,3634746464309;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3170";2004;41599;2004-09-22;"04336016";"RIVIERE D'ARGENT A LOCMARIA-BERRIEN";-3,7068789600988;48,3634746464309;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3171";1998;41605;1998-09-16;"04336016";"RIVIERE D'ARGENT A LOCMARIA-BERRIEN";-3,7068789600988;48,3634746464309;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3172";2016;41269;2016-06-08;"04336020";"ELLEZ A COLLOREC";-3,72564877597526;48,3014145863454;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;0
"3173";2016;42766;2016-06-08;"04336024";"AULNE A CLEDEN-POHER";-3,70995709915064;48,2491358849581;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;0
"3174";2016;41754;2016-06-01;"04338011";"DOUFFINE A LOPEREC";-4,0181558387818;48,2682733281484;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;1230,15
"3175";2014;41832;2014-09-25;"04338011";"DOUFFINE A LOPEREC";-4,0181558387818;48,2682733281484;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3176";2011;41834;2011-10-03;"04338011";"DOUFFINE A LOPEREC";-4,0181558387818;48,2682733281484;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3177";2009;41835;2009-09-24;"04338011";"DOUFFINE A LOPEREC";-4,0181558387818;48,2682733281484;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3178";2008;41836;2008-09-26;"04338011";"DOUFFINE A LOPEREC";-4,0181558387818;48,2682733281484;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3179";2007;41837;2007-08-31;"04338011";"DOUFFINE A LOPEREC";-4,0181558387818;48,2682733281484;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3180";2006;41838;2006-09-27;"04338011";"DOUFFINE A LOPEREC";-4,0181558387818;48,2682733281484;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3181";2005;41839;2005-09-05;"04338011";"DOUFFINE A LOPEREC";-4,0181558387818;48,2682733281484;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3182";2016;41695;2016-05-30;"04338038";"COATIGRAC'H A SAINT-COULITZ";-4,07622714431324;48,19003093276;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;214,2
"3183";2012;41274;2012-06-05;"04339012";"STALAS A POULDERGAT";-4,32082026908411;48,0470383502799;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;230
"3184";2012;42767;2012-06-13;"04339026";"RUIISEAU DE KERHARO A PLOEVEN";-4,27219143596953;48,1526096919681;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;630
"3185";2017;41840;2017-05-24;"04340000";"LOC'H À PRIMELIN";-4,63300665173465;48,0297935360949;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;870
"3186";2017;41923;2017-05-24;"04340008";"BEUZEC A PONT-CROIX";-4,52366769080043;48,0391044184027;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;340
"3187";2017;41272;2017-05-22;"04341001";"KERGALAN À TREOGAT";-4,34368649870002;47,9160739473305;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;320
"3188";2021;85806;2021-05-18 11:20:00;"04341001";"KERGALAN À TREOGAT";-4,34368649870002;47,9160739473305;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;197,1
"3189";2007;42612;2007-06-15;"04341014";"LANVERN A PEUMERIT";-4,26771673967542;47,9435732745447;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;0
"3190";2017;41149;2017-05-30;"04341018";"TREMEOC A PONT-L'ABBE";-4,18443781054101;47,8808906433296;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;185
"3191";2017;42024;2017-10-10;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3192";2016;42025;2016-08-24;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3193";2015;42026;2015-08-27;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3194";2014;42027;2014-08-27;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3195";2013;42028;2013-08-28;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3196";2012;42029;2012-08-29;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3197";2011;42030;2011-08-31;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3198";2010;42031;2010-09-01;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3199";2009;42032;2009-08-26;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3200";2008;42033;2008-08-28;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3201";2007;42034;2007-09-05;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3202";2006;42035;2006-08-23;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3203";2005;42036;2005-08-24;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3204";2004;42037;2004-08-24;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3205";2003;42038;2003-09-10;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3206";2002;42039;2002-08-20;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3207";2001;42040;2001-08-21;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3208";2000;42041;2000-09-07;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3209";1999;42042;1999-09-21;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3210";1998;42043;1998-09-02;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3211";1997;42044;1997-09-18;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3212";1996;42045;1996-09-17;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3213";1995;42046;1995-09-21;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3214";1994;42047;1994-09-21;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"Non renseigné";1;0
"3215";2018;85143;2018-08-21 09:45:00;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
"3216";2019;85158;2019-08-29 09:45:00;"04342005";"JET A ELLIANT";-3,89250278697715;47,9855693761568;NA;NA;"Indice Abondance Saumon";"A pied";1;NA
